symbol,date,market_cap,circ_mv,pe_ratio,pb_ratio,turnover_rate
SZ.002371,2017-11-01,16245415075.0,12420101884.000002,147.1613,4.9801,4.4725
SZ.002371,2017-11-02,16579758266.0,12675717175.0,150.19,5.0826,4.7363
SZ.002371,2017-11-03,17559887622.0,13425055151.0,159.0687,5.383,5.089
SZ.002371,2017-11-06,17633168322.0,13481080421.0,159.7325,5.4055,8.3491
SZ.002371,2017-11-07,18292694618.0,13985307844.0,165.7069,5.6077,5.9154
SZ.002371,2017-11-08,17816370071.0,13621143594.0,161.3921,5.4617,4.9524
SZ.002371,2017-11-09,18114072913.0,13848746250.0,164.0888,5.5529,5.1475
SZ.002371,2017-11-10,19259083843.0,14724141083.0,174.4611,5.9039,6.5392
SZ.002371,2017-11-13,21187282248.999996,16198305981.0,191.9279,6.495,7.1383
SZ.002371,2017-11-14,20633096959.0,15774614882.0,186.9078,6.3251,8.5771
SZ.002371,2017-11-15,20655997177.0,15792122778.0,187.1152,6.3322,6.9682
SZ.002371,2017-11-16,19923190182.0,15231870086.0,180.477,6.1075,7.475
SZ.002371,2017-11-17,18320174880.0,14006317320.0,165.9558,5.6161,6.848
SZ.002371,2017-11-20,19533886466.0,14934235842.0,176.9504,5.9882,6.7292
SZ.002371,2017-11-21,19194963231.0,14675118972.0,173.8802,5.8843,6.2036
SZ.002371,2017-11-22,19726248302.0,15081302174.0,178.693,6.0471,7.1416
SZ.002371,2017-11-23,19657547646.0,15028778484.0,178.0706,6.0261,7.0037
SZ.002371,2017-11-24,17692708890.0,13526600952.000002,160.2719,5.4237,4.8353
SZ.002371,2017-11-27,16259155206.0,12430606621.999998,147.2858,4.9843,5.9946
SZ.002371,2017-11-28,17010282376.000002,13004865632.0,154.09,5.2145,3.9978
SZ.002371,2017-11-29,16488157392.0,12605685588.0,149.3603,5.0545,3.6187
SZ.002371,2017-11-30,16424036780.0,12556663477.0,148.7794,5.0348,3.1725
SZ.002371,2017-12-01,16891201239.0,12913824569.000002,153.0113,5.178,3.8802
SZ.002371,2017-12-04,17037762638.0,13025875108.0,154.3389,5.223,3.3987
SZ.002371,2017-12-05,16103433720.0,12311552924.0,145.8752,4.9366,3.9152
SZ.002371,2017-12-06,17083563076.0,13060890901.0,154.7538,5.237,3.8203
SZ.002371,2017-12-07,17770569634.0,13586127800.0,160.9772,5.4476,5.5044
SZ.002371,2017-12-08,17715609109.0,13544108848.000002,160.4793,5.4308,4.666
SZ.002371,2017-12-11,17981251645.0,13747200450.0,162.8857,5.5122,3.0657
SZ.002371,2017-12-12,18315594836.0,14002815741.0,165.9144,5.6147,5.1919
SZ.002371,2017-12-13,18906420476.0,14454519474.0,171.2664,5.7958,3.6603
SZ.002371,2017-12-14,18833139777.0,14398494205.0,170.6026,5.7734,3.2044
SZ.002371,2017-12-15,18228574006.0,13936285733.0,165.1261,5.588,3.7326
SZ.002371,2017-12-18,17051502770.0,13036379846.0,154.4634,5.2272,3.9202
SZ.002371,2017-12-19,17152263731.0,13113414591.0,155.3762,5.2581,2.1923
SZ.002371,2017-12-20,17129363513.0,13095906694.0,155.1687,5.2511,2.7463
SZ.002371,2017-12-21,17848430377.0,13645654649.0,161.6825,5.4715,3.2835
SZ.002371,2017-12-22,18388875536.0,14058841010.0,166.5782,5.6372,3.6008
SZ.002371,2017-12-25,18136973131.0,13866254147.0,164.2963,5.5599,3.1194
SZ.002371,2017-12-26,18411775754.0,14076348907.000002,166.7856,5.6442,3.2498
SZ.002371,2017-12-27,17912550989.0,13694676760.0,162.2633,5.4911,3.2695
SZ.002371,2017-12-28,17889650770.0,13677168862.999998,162.0559,5.4841,2.612
SZ.002371,2017-12-29,18979701176.0,14510544744.0,171.9303,5.8183,4.7727
SZ.002371,2018-01-02,19204123318.0,14682122131.0,173.9632,5.8871,3.5666
SZ.002371,2018-01-03,19222443493.0,14696128448.0,174.1292,5.8927,3.5363
SZ.002371,2018-01-04,19272823974.0,14734645821.0,174.5856,5.9081,3.9347
SZ.002371,2018-01-05,18343075099.0,14023825217.0,166.1633,5.6231,4.6861
SZ.002371,2018-01-08,17752249459.0,13572121483.0,160.8112,5.442,3.7509
SZ.002371,2018-01-09,17614848147.0,13467074103.000002,159.5665,5.3999,2.1532
SZ.002371,2018-01-10,16900361327.0,12920827728.0,153.0943,5.1809,3.7015
SZ.002371,2018-01-11,17046922726.0,13032878266.0,154.4219,5.2258,2.3839
SZ.002371,2018-01-12,16314115731.0,12472625573.0,147.7837,5.0011,2.6496
SZ.002371,2018-01-15,15155364669.000002,11586726003.0,137.287,4.6459,4.2529
SZ.002371,2018-01-16,15072923883.0,11523697575.0,136.5402,4.6206,2.6411
SZ.002371,2018-01-17,15572148648.000002,11905369722.0,141.0625,4.7737,4.1264
SZ.002371,2018-01-18,15924812013.999998,12174991330.0,144.2571,4.8818,4.1243
SZ.002371,2018-01-19,15297346025.0,11695274962.0,138.5731,4.6894,3.1724
SZ.002371,2018-01-22,15608788998.0,11933382357.0,141.3944,4.7849,3.6682
SZ.002371,2018-01-23,15521768167.0,11866852349.0,140.6061,4.7582,1.9345
SZ.002371,2018-01-24,16227094900.0,12406095566.0,146.9954,4.9745,4.2123
SZ.002371,2018-01-25,15851531314.999998,12118966061.0,143.5933,4.8593,2.5228
SZ.002371,2018-01-26,15723290091.0,12020921839.999998,142.4316,4.82,1.6315
SZ.002371,2018-01-29,14266836188.0,10907419613.0,129.2381,4.3735,3.9075
SZ.002371,2018-01-30,14280576319.0,10917924350.999998,129.3626,4.3778,1.974
SZ.002371,2018-01-31,14092794526.0,10774359598.0,127.6615,4.3202,1.879
SZ.002371,2018-02-01,14024093871.0,10721835907.999998,127.0392,4.2991,1.9588
SZ.002371,2018-02-02,13639370197.999998,10427703245.0,123.5541,4.1812,2.0975
SZ.002371,2018-02-05,13698910767.0,10473223776.0,124.0935,4.1994,1.7233
SZ.002371,2018-02-06,12329477694.000002,9426251556.0,111.6883,3.7796,3.4841
SZ.002371,2018-02-07,11976814328.0,9156629948.0,108.4936,3.6715,4.2626
SZ.002371,2018-02-08,12411918481.0,9489279984.0,112.4351,3.8049,3.6193
SZ.002371,2018-02-09,12407338437.0,9485778405.0,112.3936,3.8035,3.6252
SZ.002371,2018-02-12,12984423946.0,9926977401.0,117.6212,3.9804,3.528
SZ.002371,2018-02-13,13048544558.000002,9975999511.0,118.2021,4.0001,2.5609
SZ.002371,2018-02-14,12865342808.999998,9835936338.0,116.5425,3.9439,1.2949
SZ.002371,2018-02-22,13643950242.000002,10431204824.0,123.5956,4.1826,2.0851
SZ.002371,2018-02-23,13488228755.0,10312151127.0,122.185,4.1349,1.8076
SZ.002371,2018-02-26,14839341653.0,11345117029.0,134.4242,4.549,4.6163
SZ.002371,2018-02-27,14999643183.0,11467672305.999998,135.8763,4.5982,5.9408
SZ.002371,2018-02-28,15425587249.0,11793319183.0,123.4309,4.6644,4.8205
SZ.002371,2018-03-01,16327855862.0,12483130311.0,130.6506,4.9373,4.7032
SZ.002371,2018-03-02,16396556518.000002,12535654001.0,131.2003,4.958,4.7275
SZ.002371,2018-03-05,16735479753.0,12794770872.0,133.9123,5.0605,4.0763
SZ.002371,2018-03-06,17060662856.999998,13043383004.0,136.5143,5.1589,5.6933
SZ.002371,2018-03-07,17220964387.0,13165938281.0,137.797,5.2073,3.514
SZ.002371,2018-03-08,16868301021.0,12896316672.0,134.9751,5.1007,2.6885
SZ.002371,2018-03-09,17230124475.0,13172941439.0,137.8703,5.2101,3.1496
SZ.002371,2018-03-12,18251474224.0,13953793629.999998,146.0428,5.5189,4.3225
SZ.002371,2018-03-13,17807209983.0,13614140435.0,142.488,5.3846,3.2276
SZ.002371,2018-03-14,16923261545.0,12938335624.0,135.4149,5.1173,3.7035
SZ.002371,2018-03-15,17220964387.0,13164609121.0,137.797,5.2073,3.5041
SZ.002371,2018-03-16,16524797742.000002,12632422795.0,132.2265,4.9968,2.9129
SZ.002371,2018-03-19,16973642026.0,13308221874.0,135.818,5.1325,3.621
SZ.002371,2018-03-20,17340045524.0,13595501353.0,138.7498,5.2433,3.27
SZ.002371,2018-03-21,16717159578.0,13107126239.0,133.7657,5.055,3.2969
SZ.002371,2018-03-22,16941581720.0,13283084920.0,135.5615,5.1228,3.5512
SZ.002371,2018-03-23,15915651927.0,12478702378.0,127.3523,4.8126,3.7589
SZ.002371,2018-03-26,17509507142.0,13728368112.000002,140.1058,5.2946,5.5693
SZ.002371,2018-03-27,18979701176.0,14881077023.0,151.8699,5.7391,8.0152
SZ.002371,2018-03-28,18594977503.0,14579433569.0,148.7914,5.6228,5.242
SZ.002371,2018-03-29,19098782312.0,14974442853.000002,152.8227,5.7751,4.363
SZ.002371,2018-03-30,21008660543.999996,16471887139.0,168.105,6.3527,6.6143
SZ.002371,2018-04-02,20491115603.0,16066104874.0,163.9638,6.1962,7.6634
SZ.002371,2018-04-03,20390354641.0,15987103017.0,163.1575,6.1657,4.3402
SZ.002371,2018-04-04,20381194554.0,15979921031.0,163.0842,6.1629,4.5175
SZ.002371,2018-04-09,20830038839.0,16331838393.000002,166.6757,6.2986,4.1573
SZ.002371,2018-04-10,20110971975.0,15768052415.0,160.922,6.0812,3.9056
SZ.002371,2018-04-11,20106391931.0,15764461421.0,160.8853,6.0798,3.3259
SZ.002371,2018-04-12,19327784498.0,15153992527.999998,153.8711,5.8433,3.4479
SZ.002371,2018-04-13,20298753767.0,15915283148.0,161.6011,6.1368,4.5341
SZ.002371,2018-04-16,20967440150.0,16439568197.000002,166.9246,6.339,5.0577
SZ.002371,2018-04-17,21498725222.0,16856123442.0,171.1543,6.4996,7.0094
SZ.002371,2018-04-18,23646765726.0,18540299389.0,188.2551,7.149,6.8359
SZ.002371,2018-04-19,24155150579.0,18938899666.0,192.3024,7.3027,9.8289
SZ.002371,2018-04-20,23825387431.0,18680348135.0,189.6771,7.203,8.4126
SZ.002371,2018-04-23,22236112261.0,17434273394.0,177.0247,6.7226,7.9453
SZ.002371,2018-04-24,23083420349.0,18098607190.0,183.7702,6.9787,6.3774
SZ.002371,2018-04-25,23165861135.999996,18163245072.0,184.4266,7.0036,6.0309
SZ.002371,2018-04-26,23949048612.0,18777304959.0,190.6616,7.2404,6.3803
SZ.002371,2018-04-27,22588775627.0,17710779893.0,179.8323,6.8292,6.3784
SZ.002371,2018-05-02,22272752610.0,17463001342.0,159.8151,6.7084,4.2683
SZ.002371,2018-05-03,23426923627.999996,18367931701.0,168.0967,7.0561,6.0671
SZ.002371,2018-05-04,23280362229.0,18253019910.0,167.0451,7.0119,4.8639
SZ.002371,2018-05-07,23678826031.999996,18565436343.0,169.9042,7.1319,3.9704
SZ.002371,2018-05-08,23376543147.0,18328430773.0,167.7352,7.0409,3.889
SZ.002371,2018-05-09,23921568350.0,18755758998.0,171.646,7.205,4.26
SZ.002371,2018-05-10,22671216414.0,17775417776.0,162.6743,6.8284,4.8848
SZ.002371,2018-05-11,21888028938.000004,17161357889.0,157.0546,6.5925,4.4579
SZ.002371,2018-05-14,21324683560.0,16719665689.0,153.0124,6.4229,4.059
SZ.002371,2018-05-15,21915509200.0,17182903850.0,157.2518,6.6008,4.2104
SZ.002371,2018-05-16,21535365571.0,16884851390.0,154.5241,6.4863,3.0995
SZ.002371,2018-05-17,22121611168.0,17344498557.0,158.7306,6.6629,3.4325
SZ.002371,2018-05-18,21457504828.0,16823804501.0,153.9654,6.4629,3.7073
SZ.002371,2018-05-21,22254432435.0,17448637368.0,159.6837,6.7029,4.2612
SZ.002371,2018-05-22,22794877594.0,17872374600.0,163.5616,6.8657,3.9786
SZ.002371,2018-05-23,23037619912.0,18062697255.0,165.3033,6.9388,5.2831
SZ.002371,2018-05-24,22579615540.0,17703597906.0,162.017,6.8008,2.6808
SZ.002371,2018-05-25,21425444522.0,16798667546.000002,153.7354,6.4532,3.1625
SZ.002371,2018-05-28,21132321724.0,16568843963.0,151.6321,6.3649,2.8056
SZ.002371,2018-05-29,20944539932.0,16421613230.0,150.2847,6.3084,2.9601
SZ.002371,2018-05-30,20830038839.0,16331838393.000002,149.4631,6.2739,3.8452
SZ.002371,2018-05-31,20046851362.0,15717778506.0,143.8435,6.038,4.8033
SZ.002371,2018-06-01,18952220913.0,14859531062.0,135.9891,5.7083,3.9913
SZ.002371,2018-06-04,19030081657.0,14920577951.0,136.5478,5.7318,3.9106
SZ.002371,2018-06-05,20152192368.0,15800371356.0,144.5993,6.0697,4.0495
SZ.002371,2018-06-06,20129292149.0,15782416388.999998,144.435,6.0628,2.6972
SZ.002371,2018-06-07,19895709920.0,15599275721.0,142.759,5.9925,2.0507
SZ.002371,2018-06-08,19918610138.0,15617230688.0,142.9233,5.9994,2.507
SZ.002371,2018-06-11,19744568477.0,15480772935.0,141.6745,5.9469,2.1392
SZ.002371,2018-06-12,20115552018.0,15771643407.999998,144.3364,6.0587,2.5749
SZ.002371,2018-06-13,20596456609.0,16148697725.0,147.7871,6.2035,4.771
SZ.002371,2018-06-14,21558265790.0,16902806357.0,154.6884,6.4932,5.4486
SZ.002371,2018-06-15,21622386401.999996,16953080266.0,155.1485,6.5125,5.3217
SZ.002371,2018-06-19,21691087058.0,17006945169.0,155.6415,6.5332,6.3277
SZ.002371,2018-06-20,21984209855.999996,17236768752.0,157.7447,6.6215,5.9144
SZ.002371,2018-06-21,20307913854.0,15922465134.999998,145.7167,6.1166,5.97
SZ.002371,2018-06-22,19236183624.0,15082172658.0,138.0266,5.7938,5.0663
SZ.002371,2018-06-25,18846879908.0,14776938211.0,135.2332,5.6766,3.0117
SZ.002371,2018-06-26,19914030095.0,15613639694.999998,142.8904,5.998,5.0665
SZ.002371,2018-06-27,20743018008.0,16263609516.0,148.8387,6.2477,6.0512
SZ.002371,2018-06-28,20678897396.0,16213335607.0,148.3786,6.2284,4.1377
SZ.002371,2018-06-29,22749077157.0,17836464665.0,163.2329,6.8519,6.7136
SZ.002371,2018-07-02,22794877594.0,17872374600.0,163.5616,6.8657,6.3782
SZ.002371,2018-07-03,24274231716.0,19032265497.0,174.1765,7.3396,9.1173
SZ.002371,2018-07-04,23587225158.0,18493616474.0,169.247,7.1319,6.557
SZ.002371,2018-07-05,23124640742.0,18130926131.0,165.9277,6.992,5.5009
SZ.002371,2018-07-06,21906349112.999996,17175721863.0,157.1861,6.6236,10.4968
SZ.002371,2018-07-09,23014719693.0,18044742287.0,165.139,6.9588,7.8817
SZ.002371,2018-07-10,23568904983.0,18479252500.0,169.1155,7.1263,5.4838
SZ.002371,2018-07-11,24274231716.0,19032265497.0,174.1765,7.3396,6.7173
SZ.002371,2018-07-12,24503233901.999996,19211815172.0,175.8196,7.4088,7.6256
SZ.002371,2018-07-13,24416213071.0,19143586295.0,175.1952,7.3825,4.9056
SZ.002371,2018-07-16,24686435650.999996,19355454911.0,177.1342,7.4642,4.6495
SZ.002371,2018-07-17,24663535432.0,19337499944.0,176.9699,7.4573,4.243
SZ.002371,2018-07-18,23390283278.0,18339203753.0,167.8338,7.0723,4.5021
SZ.002371,2018-07-19,23770426907.0,18637256213.0,170.5615,7.1873,4.1011
SZ.002371,2018-07-20,24388732809.0,19122040334.0,174.9981,7.3742,4.5403
SZ.002371,2018-07-23,25382602296.000004,19901285922.0,182.1294,7.6747,5.7668
SZ.002371,2018-07-24,25190240460.0,19750464195.0,180.7492,7.6166,4.2647
SZ.002371,2018-07-25,25011618755.0,19610415449.0,179.4675,7.5626,4.1858
SZ.002371,2018-07-26,24164310667.0,18946081653.0,173.3878,7.3064,3.5035
SZ.002371,2018-07-27,23843707606.0,18694712109.0,171.0873,7.2094,3.2253
SZ.002371,2018-07-30,23115480655.0,18123744144.0,120.5017,6.9892,3.16
SZ.002371,2018-07-31,22836097988.0,17904693541.0,119.0452,6.9048,2.9386
SZ.002371,2018-08-01,23028459824.0,18055515268.0,120.048,6.9629,4.0609
SZ.002371,2018-08-02,23436083715.0,18375113688.0,122.173,7.0862,4.1501
SZ.002371,2018-08-03,22249852392.0,17445046374.0,115.9891,6.7275,3.0285
SZ.002371,2018-08-06,22259012479.0,17452228361.0,116.0369,6.7303,2.835
SZ.002371,2018-08-07,23042199955.000004,18066288248.0,120.1197,6.9671,3.8194
SZ.002371,2018-08-08,21333843648.0,16726847676.0,111.2139,6.4505,3.7203
SZ.002371,2018-08-09,23358222972.0,18314066799.0,121.7671,7.0626,6.5976
SZ.002371,2018-08-10,24251331497.0,19014310530.0,126.4229,7.3327,5.52
SZ.002371,2018-08-13,25597864351.0,20070062616.0,133.4424,7.7398,5.3695
SZ.002371,2018-08-14,24521554077.0,19226179145.0,127.8316,7.4144,4.9048
SZ.002371,2018-08-15,24645215257.0,19323135970.0,128.4762,7.4518,4.1445
SZ.002371,2018-08-16,23541424721.0,18457706539.0,122.7221,7.118,3.9704
SZ.002371,2018-08-17,23358222972.0,18314066799.0,121.7671,7.0626,3.6735
SZ.002371,2018-08-20,24054389617.0,18859897809.0,125.3962,7.2731,3.3002
SZ.002371,2018-08-21,24452853421.0,19174201580.0,127.4734,7.3936,3.7144
SZ.002371,2018-08-22,23793327125.0,18657047613.0,124.0353,7.1942,2.4432
SZ.002371,2018-08-23,24544454295.0,19256828619.0,127.9509,7.4213,4.2859
SZ.002371,2018-08-24,24214691148.0,18998106533.0,126.2319,7.3216,2.9455
SZ.002371,2018-08-27,24764296394.000004,19429310010.0,129.097,7.2837,4.0977
SZ.002371,2018-08-28,25052839148.0,19655691836.0,130.6012,7.3685,3.8013
SZ.002371,2018-08-29,24425373159.0,19163401199.0,127.3302,7.184,2.9323
SZ.002371,2018-08-30,23953628656.0,18793284881.0,124.871,7.0452,2.1727
SZ.002371,2018-08-31,23807067257.0,18678297287.0,124.1069,7.0021,2.2848
SZ.002371,2018-09-03,24393312853.0,19138247663.0,127.163,7.1745,2.6658
SZ.002371,2018-09-04,25382602296.000004,19914413922.0,132.3202,7.4655,4.7208
SZ.002371,2018-09-05,24640635214.0,19332289228.0,128.4523,7.2473,2.7393
SZ.002371,2018-09-06,25236040897.0,19799426328.0,131.5562,7.4224,3.8717
SZ.002371,2018-09-07,23266622098.0,18254280535.0,121.2896,6.8432,6.4007
SZ.002371,2018-09-10,22268172566.999996,17470927551.0,116.0846,6.5495,3.6322
SZ.002371,2018-09-11,22538395146.0,17682935928.0,117.4933,6.629,2.0111
SZ.002371,2018-09-12,22020850206.0,17276885986.0,114.7953,6.4768,2.4037
SZ.002371,2018-09-13,21489565134.0,16860055959.0,112.0257,6.3205,4.6829
SZ.002371,2018-09-14,20655997177.0,16206064018.000002,107.6803,6.0753,3.157
SZ.002371,2018-09-17,20655997177.0,16206064018.000002,107.6803,6.0753,2.0929
SZ.002371,2018-09-18,21246822817.0,16669607756.0,110.7603,6.2491,2.4793
SZ.002371,2018-09-19,21649866664.0,16985823639.0,112.8614,6.3676,3.2057
SZ.002371,2018-09-20,21155221943.0,16597740510.0,110.2828,6.2222,2.0918
SZ.002371,2018-09-21,21223922598.0,16651640944.999998,110.6409,6.2424,2.1337
SZ.002371,2018-09-25,21782687932.0,17090031146.0,113.5538,6.4067,2.6195
SZ.002371,2018-09-26,21810168195.000004,17111591320.0,113.697,6.4148,2.2377
SZ.002371,2018-09-27,21801008106.999996,17104404596.0,113.6493,6.4121,2.1668
SZ.002371,2018-09-28,21553685746.0,16910363030.999998,112.36,6.3394,2.1801
SZ.002371,2018-10-08,20775078314.0,16299491438.0,108.3011,6.1103,2.0176
SZ.002371,2018-10-09,19227023537.0,15084934977.0,100.231,5.655,3.6472
SZ.002371,2018-10-10,19304884280.0,15146022137.0,100.6369,5.6779,2.8113
SZ.002371,2018-10-11,17967511514.0,14096760342.000002,93.6652,5.2846,3.5054
SZ.002371,2018-10-12,18507956673.0,14520777095.000002,96.4825,5.4435,2.8047
SZ.002371,2018-10-15,18466736279.0,14488436834.0,96.2676,5.4314,2.2317
SZ.002371,2018-10-16,18384295492.0,14423756312.0,95.8379,5.4072,2.2123
SZ.002371,2018-10-17,19002601394.0,14908860223.999998,99.0611,5.589,3.4916
SZ.002371,2018-10-18,18265214355.0,14330328892.0,95.2171,5.3721,2.3286
SZ.002371,2018-10-19,18594977503.0,14589050979.0,96.9362,5.4691,3.4381
SZ.002371,2018-10-22,19959830532.0,15659872947.0,104.0512,5.8706,4.1579
SZ.002371,2018-10-23,19112522444.0,14995100920.0,99.6341,5.6214,2.4666
SZ.002371,2018-10-24,19190383187.0,15056188078.999998,100.04,5.6443,2.0948
SZ.002371,2018-10-25,18301854705.0,14359075791.0,95.4081,5.3829,2.8585
SZ.002371,2018-10-26,18036212169.0,14150660777.0,94.0233,5.3048,1.7759
SZ.002371,2018-10-29,18159873350.0,14247681558.999998,84.862,5.2438,2.1223
SZ.002371,2018-10-30,17129363513.0,13439175038.999998,80.0464,4.9463,4.5234
SZ.002371,2018-10-31,17326305393.0,13593689619.0,80.9667,5.0031,2.6417
SZ.002371,2018-11-01,17711029065.0,13895532053.0,82.7646,5.1142,3.1752
SZ.002371,2018-11-02,18805659514.0,14754345645.0,87.8798,5.4303,3.6472
SZ.002371,2018-11-05,19075882094.0,14966354021.0,89.1426,5.5083,2.9429
SZ.002371,2018-11-06,19167482968.0,15038221267.0,89.5707,5.5348,2.0969
SZ.002371,2018-11-07,19414805329.0,15232262832.0,90.7264,5.6062,2.96
SZ.002371,2018-11-08,19162902924.0,15034627904.999998,89.5493,5.5335,1.7254
SZ.002371,2018-11-09,18933900738.0,14854959790.0,88.4791,5.4673,1.2581
SZ.002371,2018-11-12,19620907296.0,15393964136.0,91.6895,5.6657,1.8026
SZ.002371,2018-11-13,19478925941.0,15282569904.0,91.0261,5.6247,2.0925
SZ.002371,2018-11-14,19827009264.0,15555665440.0,92.6527,5.7252,2.7421
SZ.002371,2018-11-15,20143032281.0,15803607438.999998,94.1295,5.8165,1.7716
SZ.002371,2018-11-16,20706377658.0,16245591004.000002,96.762,5.9791,2.73
SZ.002371,2018-11-19,20518595866.0,16098263149.000002,95.8845,5.9249,1.7904
SZ.002371,2018-11-20,20152192368.0,15810794164.0,94.1723,5.8191,1.9149
SZ.002371,2018-11-21,19620907296.0,15393964136.0,91.6895,5.6657,1.7105
SZ.002371,2018-11-22,19625487340.0,15397557498.000002,91.7109,5.667,1.0098
SZ.002371,2018-11-23,18613297678.0,14603424428.0,86.9809,5.3748,2.0569
SZ.002371,2018-11-26,18301854705.0,14359075791.0,85.5255,5.2848,1.7385
SZ.002371,2018-11-27,18448416104.0,14474063385.0,86.2104,5.3271,1.3368
SZ.002371,2018-11-28,18901840432.0,14829806253.0,88.3293,5.4581,1.5205
SZ.002371,2018-11-29,18191933656.0,14272835095.0,85.0119,5.2531,1.9372
SZ.002371,2018-11-30,18636197897.0,14621391239.0,87.0879,5.3814,1.7164
SZ.002371,2018-12-03,20257533374.0,15893441497.0,94.6645,5.8495,3.486
SZ.002371,2018-12-04,20262113417.0,15897034859.0,94.6859,5.8509,1.8776
SZ.002371,2018-12-05,19982730750.0,15677839759.0,93.3804,5.7702,1.8518
SZ.002371,2018-12-06,19863649614.0,15584412338.0,92.8239,5.7358,2.6491
SZ.002371,2018-12-07,19978150707.0,15674246396.000002,93.359,5.7689,1.3515
SZ.002371,2018-12-10,19968990619.0,15667059672.0,93.3162,5.7662,1.2016
SZ.002371,2018-12-11,20147612324.0,15807200802.0,94.1509,5.8178,1.193
SZ.002371,2018-12-12,19625487340.0,15397557498.000002,91.7109,5.667,1.3266
SZ.002371,2018-12-13,19703348083.0,15458644657.999998,92.0748,5.6895,1.6106
SZ.002371,2018-12-14,18920160607.0,14844179703.0,88.4149,5.4634,1.5678
SZ.002371,2018-12-17,18860620039.0,14797465992.999998,88.1367,5.4462,0.9983
SZ.002371,2018-12-18,18594977503.0,14589050979.0,86.8953,5.3695,1.0911
SZ.002371,2018-12-19,18178193525.0,14262055008.0,84.9477,5.2491,1.0458
SZ.002371,2018-12-20,18315594836.0,14369855878.000002,85.5897,5.2888,1.232
SZ.002371,2018-12-21,18214833874.0,14290801907.0,85.1189,5.2597,1.0846
SZ.002371,2018-12-24,18700318509.0,14671698311.999998,87.3876,5.3999,1.4057
SZ.002371,2018-12-25,18558337153.0,14560304080.0,86.7241,5.3589,1.7407
SZ.002371,2018-12-26,17981251645.0,14107540429.0,84.0273,5.1922,1.5472
SZ.002371,2018-12-27,17431646398.0,13676336952.0,81.459,5.0335,1.6278
SZ.002371,2018-12-28,17294245087.0,13568536083.0,80.8169,4.9939,1.5168
SZ.002371,2019-01-02,17546147491.0,13766171010.0,81.9941,5.0666,1.2184
SZ.002371,2019-01-03,17477446836.0,13712270575.000002,81.673,5.0468,1.1346
SZ.002371,2019-01-04,17958351426.0,14089573618.0,83.9203,5.1856,1.6317
SZ.002371,2019-01-07,19277404017.0,15124461963.0,90.0843,5.5665,3.4829
SZ.002371,2019-01-08,19263663886.0,15113681876.0,90.0201,5.5626,2.2585
SZ.002371,2019-01-09,19405645242.0,15225076107.0,90.6836,5.6036,2.6339
SZ.002371,2019-01-10,19034661700.0,14934013760.0,88.95,5.4964,1.4638
SZ.002371,2019-01-11,19002601394.0,14908860223.999998,88.8002,5.4872,1.2292
SZ.002371,2019-01-14,18640777940.0,14624984602.0,87.1093,5.3827,1.1095
SZ.002371,2019-01-15,19144582750.0,15020254456.0,89.4636,5.5282,1.5266
SZ.002371,2019-01-16,18961381001.0,14876519963.0,88.6075,5.4753,1.7696
SZ.002371,2019-01-17,18530856891.0,14538743906.0,86.5957,5.3509,1.4131
SZ.002371,2019-01-18,18727798771.0,14693258486.0,87.516,5.4078,1.1759
SZ.002371,2019-01-21,19488086029.0,15289756629.000002,91.0689,5.6274,2.7769
SZ.002371,2019-01-22,19428545460.0,15243042919.0,90.7906,5.6102,1.5295
SZ.002371,2019-01-23,19286564105.0,15131648687.0,90.1271,5.5692,0.9106
SZ.002371,2019-01-24,20976600238.0,16457599380.0,98.0248,6.0572,5.0202
SZ.002371,2019-01-25,20953700019.0,16439632568.0,97.9177,6.0506,3.1792
SZ.002371,2019-01-28,20962860106.0,16446819293.0,97.9606,6.0532,2.2736
SZ.002371,2019-01-29,21008660543.999996,16482752916.000002,98.1746,6.0664,1.7455
SZ.002371,2019-01-30,20665157265.0,16213250743.0,96.5694,5.9672,1.1751
SZ.002371,2019-01-31,20912479626.0,16407292307.0,97.7251,6.0387,1.518
SZ.002371,2019-02-01,21759787714.0,17072064335.0,101.6846,6.2833,1.9115
SZ.002371,2019-02-11,22396413791.0,17571541696.0,104.6596,6.4672,1.6994
SZ.002371,2019-02-12,22052910512.0,17302039523.0,103.0544,6.368,1.8025
SZ.002371,2019-02-13,22112451080.0,17348753233.0,103.3327,6.3852,2.9505
SZ.002371,2019-02-14,22323133091.0,17514047899.0,104.3172,6.446,2.0863
SZ.002371,2019-02-15,22030010293.0,17284072711.0,102.9474,6.3614,1.3662
SZ.002371,2019-02-18,22629996020.999996,17754803174.0,105.7512,6.5346,3.2055
SZ.002371,2019-02-19,21915509200.0,17194238653.0,102.4123,6.3283,3.903
SZ.002371,2019-02-20,21608646271.0,16953483379.0,100.9783,6.2397,2.4656
SZ.002371,2019-02-21,21269723036.000004,16687574568.0,99.3945,6.1418,2.996
SZ.002371,2019-02-22,22671216414.0,17787143435.0,105.9438,6.5465,3.7115
SZ.002371,2019-02-25,24411633028.0,19152621112.0,114.0769,7.0491,5.0603
SZ.002371,2019-02-26,23907828218.0,18757351258.0,111.7225,6.9036,3.6777
SZ.002371,2019-02-27,23495624284.0,18433948650.0,109.7963,6.7846,2.4752
SZ.002371,2019-02-28,23623865508.0,18534562795.0,102.0636,6.6631,2.3067
SZ.002371,2019-03-01,23692566164.0,18588463230.0,102.3604,6.6825,1.4906
