symbol,date,close,amount,turnover_rate,adj_factor,adj_price,ret
SH.600019,2016-06-03,5.25,121947385.0,0.14,2.067,10.851750000000001,0.0
SH.600019,2016-06-06,5.26,138375950.0,0.16,2.067,10.87242,0.0019047619047618536
SH.600019,2016-06-07,5.23,95316521.0,0.11,2.067,10.810410000000001,-0.005703422053231821
SH.600019,2016-06-08,5.15,108095874.0,0.13,2.091,10.768650000000001,-0.0038629432186197965
SH.600019,2016-06-13,5.03,150121797.0,0.18,2.091,10.517730000000002,-0.023300970873786353
SH.600019,2016-06-14,5.04,98579393.0,0.12,2.091,10.538640000000001,0.001988071570576455
SH.600019,2016-06-15,5.07,169983507.0,0.2,2.091,10.601370000000001,0.005952380952380931
SH.600019,2016-06-16,4.99,227334585.0,0.28,2.091,10.434090000000001,-0.015779092702169595
SH.600019,2016-06-17,5.01,219903799.0,0.27,2.091,10.47591,0.004008016032064132
SH.600019,2016-06-20,5.01,110490190.0,0.13,2.091,10.47591,0.0
SH.600019,2016-06-21,4.98,139130230.0,0.17,2.091,10.413180000000002,-0.0059880239520956335
SH.600019,2016-06-22,5.01,136767595.0,0.17,2.091,10.47591,0.0060240963855420215
SH.600019,2016-06-23,4.98,91939422.0,0.11,2.091,10.413180000000002,-0.0059880239520956335
SH.600019,2016-06-24,4.9,170663649.0,0.21,2.091,10.245900000000002,-0.016064257028112428
SH.600019,2016-10-10,5.39,40416241.0,0.05,2.091,11.27049,0.09999999999999987
SH.600019,2016-10-11,5.79,1456307888.0,1.56,2.091,12.106890000000002,0.07421150278293154
SH.600019,2016-10-12,5.59,584867904.0,0.63,2.091,11.688690000000001,-0.0345423143350605
SH.600019,2016-10-13,5.55,391618480.0,0.43,2.091,11.60505,-0.007155635062611854
SH.600019,2016-10-14,5.52,226409762.0,0.25,2.091,11.54232,-0.005405405405405461
SH.600019,2016-10-17,5.49,193978451.0,0.21,2.091,11.479590000000002,-0.005434782608695565
SH.600019,2016-10-18,5.54,249238599.0,0.28,2.091,11.584140000000001,0.009107468123861429
SH.600019,2016-10-19,5.53,261075168.0,0.29,2.091,11.56323,-0.0018050541516245744
SH.600019,2016-10-20,5.5,179938665.0,0.2,2.091,11.5005,-0.005424954792043413
SH.600019,2016-10-21,5.5,177782159.0,0.2,2.091,11.5005,0.0
SH.600019,2016-10-24,5.57,318270048.0,0.35,2.091,11.646870000000002,0.01272727272727292
SH.600019,2016-10-25,5.69,533162112.0,0.57,2.091,11.897790000000002,0.021543985637342944
SH.600019,2016-10-26,5.68,306648608.0,0.33,2.091,11.87688,-0.0017574692442884343
SH.600019,2016-10-27,5.64,144351602.0,0.16,2.091,11.79324,-0.00704225352112664
SH.600019,2016-10-28,5.6,177115313.0,0.19,2.091,11.7096,-0.007092198581560405
SH.600019,2016-10-31,5.61,151562856.0,0.16,2.091,11.730510000000002,0.0017857142857145014
SH.600019,2016-11-01,5.63,165670712.0,0.18,2.091,11.77233,0.0035650623885916666
SH.600019,2016-11-02,5.55,158700538.0,0.17,2.091,11.60505,-0.014209591474245054
SH.600019,2016-11-03,5.57,204815432.0,0.22,2.091,11.646870000000002,0.003603603603603789
SH.600019,2016-11-04,5.58,168445946.0,0.18,2.091,11.66778,0.0017953321364452268
SH.600019,2016-11-07,5.69,320929456.0,0.35,2.091,11.897790000000002,0.01971326164874565
SH.600019,2016-11-08,5.67,220017947.0,0.24,2.091,11.855970000000001,-0.0035149384885765356
SH.600019,2016-11-09,5.6,221914738.0,0.24,2.091,11.7096,-0.012345679012345734
SH.600019,2016-11-10,5.69,303195536.0,0.32,2.091,11.897790000000002,0.016071428571428736
SH.600019,2016-11-11,5.9,698824592.0,0.73,2.091,12.336900000000002,0.03690685413005257
SH.600019,2016-11-14,6.09,925746080.0,0.94,2.091,12.734190000000002,0.03220338983050852
SH.600019,2016-11-15,5.98,369195584.0,0.37,2.091,12.504180000000002,-0.01806239737274218
SH.600019,2016-11-16,5.92,201721710.0,0.21,2.091,12.378720000000001,-0.010033444816053505
SH.600019,2016-11-17,5.91,178404444.0,0.18,2.091,12.35781,-0.0016891891891892552
SH.600019,2016-11-18,5.98,328629968.0,0.33,2.091,12.504180000000002,0.011844331641285955
SH.600019,2016-11-21,5.95,231566202.0,0.24,2.091,12.441450000000001,-0.0050167224080267525
SH.600019,2016-11-22,6.16,601095408.0,0.6,2.091,12.880560000000001,0.0352941176470587
SH.600019,2016-11-23,6.12,612616640.0,0.6,2.091,12.796920000000002,-0.00649350649350644
SH.600019,2016-11-24,6.18,420544016.0,0.41,2.091,12.92238,0.009803921568627416
SH.600019,2016-11-25,6.31,685610144.0,0.67,2.091,13.19421,0.021035598705501535
SH.600019,2016-11-28,6.38,514409520.0,0.49,2.091,13.340580000000001,0.01109350237717921
SH.600019,2016-11-29,6.57,957664320.0,0.88,2.091,13.737870000000003,0.029780564263323095
SH.600019,2016-11-30,6.4,363328160.0,0.34,2.091,13.382400000000002,-0.025875190258751957
SH.600019,2016-12-08,6.6,801918512.0,0.73,2.091,13.800600000000001,0.03125
SH.600019,2016-12-09,6.9,1081422096.0,0.98,2.091,14.427900000000003,0.045454545454545636
SH.600019,2016-12-12,6.9,1233836400.0,1.05,2.091,14.427900000000003,0.0
SH.600019,2016-12-13,7.19,1013525840.0,0.87,2.091,15.034290000000002,0.04202898550724643
SH.600019,2016-12-14,6.87,970498016.0,0.84,2.091,14.36517,-0.0445062586926287
SH.600019,2016-12-15,6.7,709673360.0,0.65,2.091,14.009700000000002,-0.024745269286753913
SH.600019,2016-12-16,6.5,526027648.0,0.49,2.091,13.591500000000002,-0.029850746268656803
SH.600019,2016-12-19,6.57,398741424.0,0.37,2.091,13.737870000000003,0.010769230769230864
SH.600019,2016-12-20,6.37,530320224.0,0.51,2.091,13.319670000000002,-0.030441400304414
SH.600019,2016-12-21,6.42,398694128.0,0.38,2.091,13.424220000000002,0.007849293563579218
SH.600019,2016-12-22,6.32,417036464.0,0.4,2.091,13.215120000000002,-0.015576323987538943
SH.600019,2016-12-23,6.32,353415824.0,0.34,2.091,13.215120000000002,0.0
SH.600019,2016-12-26,6.2,345473120.0,0.34,2.091,12.964200000000002,-0.018987341772152
SH.600019,2016-12-27,6.2,212043650.0,0.21,2.091,12.964200000000002,0.0
SH.600019,2016-12-28,6.24,282942064.0,0.28,2.091,13.04784,0.006451612903225712
SH.600019,2016-12-29,6.29,234427272.0,0.23,2.091,13.15239,0.008012820512820484
SH.600019,2016-12-30,6.35,314911808.0,0.3,2.091,13.27785,0.009538950715421324
SH.600019,2017-01-03,6.35,350971504.0,0.34,2.091,13.27785,0.0
SH.600019,2017-01-04,6.47,382062112.0,0.36,2.091,13.528770000000002,0.018897637795275646
SH.600019,2017-01-05,6.48,265525289.0,0.25,2.091,13.549680000000002,0.0015455950540959051
SH.600019,2017-01-06,6.61,405587680.0,0.37,2.091,13.821510000000002,0.020061728395061706
SH.600019,2017-01-09,6.64,325607760.0,0.3,2.091,13.88424,0.004538577912253983
SH.600019,2017-01-10,6.8,490776448.0,0.44,2.091,14.218800000000002,0.024096385542168752
SH.600019,2017-01-11,6.87,777500080.0,0.68,2.091,14.36517,0.010294117647058787
SH.600019,2017-01-12,6.79,387401168.0,0.34,2.091,14.197890000000001,-0.011644832605531286
SH.600019,2017-01-13,6.84,401868048.0,0.36,2.091,14.30244,0.007363770250368162
SH.600019,2017-01-16,6.96,799112832.0,0.71,2.091,14.553360000000001,0.01754385964912286
SH.600019,2017-01-17,6.84,294747264.0,0.26,2.091,14.30244,-0.017241379310344862
SH.600019,2017-01-18,7.0,631568832.0,0.55,2.091,14.637,0.023391812865497075
SH.600019,2017-01-19,6.99,562901200.0,0.49,2.091,14.616090000000002,-0.0014285714285713347
SH.600019,2017-01-20,6.93,348898928.0,0.31,2.091,14.490630000000001,-0.008583690987124526
SH.600019,2017-01-23,6.8,560835664.0,0.5,2.091,14.218800000000002,-0.018759018759018753
SH.600019,2017-02-27,7.31,2641306960.0,1.65,2.091,15.285210000000001,0.07499999999999996
SH.600019,2017-02-28,7.09,1136118016.0,0.72,2.091,14.825190000000001,-0.030095759233926156
SH.600019,2017-03-01,7.08,884960240.0,0.57,2.091,14.804280000000002,-0.0014104372355429051
SH.600019,2017-03-02,7.0,670520368.0,0.43,2.091,14.637,-0.011299435028248705
SH.600019,2017-03-03,6.85,604290944.0,0.4,2.091,14.323350000000001,-0.021428571428571352
SH.600019,2017-03-06,6.88,362208912.0,0.24,2.091,14.386080000000002,0.004379562043795637
SH.600019,2017-03-07,6.82,309201904.0,0.2,2.091,14.260620000000001,-0.008720930232558155
SH.600019,2017-03-08,6.68,603219168.0,0.41,2.091,13.967880000000001,-0.02052785923753664
SH.600019,2017-03-09,6.65,439142896.0,0.3,2.091,13.905150000000003,-0.004491017964071697
SH.600019,2017-03-10,6.8,568979520.0,0.38,2.091,14.218800000000002,0.022556390977443552
SH.600019,2017-03-13,6.83,375211584.0,0.25,2.091,14.281530000000002,0.004411764705882337
SH.600019,2017-03-14,6.9,521954832.0,0.34,2.091,14.427900000000003,0.01024890190336758
SH.600019,2017-03-15,6.88,332678160.0,0.22,2.091,14.386080000000002,-0.0028985507246377384
SH.600019,2017-03-16,6.91,385135792.0,0.25,2.091,14.448810000000002,0.0043604651162791885
SH.600019,2017-03-17,6.72,476145408.0,0.32,2.091,14.05152,-0.02749638205499283
SH.600019,2017-03-20,6.73,333959008.0,0.23,2.091,14.072430000000002,0.0014880952380953438
SH.600019,2017-03-21,6.68,369634960.0,0.25,2.091,13.967880000000001,-0.007429420505200679
SH.600019,2017-03-22,6.51,670769712.0,0.47,2.091,13.61241,-0.025449101796407247
SH.600019,2017-03-23,6.46,397729696.0,0.28,2.091,13.50786,-0.007680491551459223
SH.600019,2017-03-24,6.57,343155968.0,0.24,2.091,13.737870000000003,0.01702786377708998
SH.600019,2017-03-27,6.49,418004880.0,0.29,2.091,13.570590000000001,-0.012176560121765712
SH.600019,2017-03-28,6.49,251070547.0,0.18,2.091,13.570590000000001,0.0
SH.600019,2017-03-29,6.53,287041536.0,0.2,2.091,13.654230000000002,0.006163328197226647
SH.600019,2017-03-30,6.44,280260400.0,0.2,2.091,13.466040000000001,-0.013782542113323193
SH.600019,2017-03-31,6.51,250979942.0,0.18,2.091,13.61241,0.010869565217391353
SH.600019,2017-04-05,6.73,765253696.0,0.52,2.091,14.072430000000002,0.033794162826421115
SH.600019,2017-04-06,6.74,497734256.0,0.33,2.091,14.093340000000001,0.0014858841010401136
SH.600019,2017-04-07,6.69,308856064.0,0.21,2.091,13.988790000000002,-0.007418397626112738
SH.600019,2017-04-10,6.71,421517632.0,0.28,2.091,14.030610000000001,0.002989536621823552
SH.600019,2017-04-11,6.61,773666960.0,0.53,2.091,13.821510000000002,-0.014903129657227954
SH.600019,2017-04-12,6.55,465624112.0,0.32,2.091,13.696050000000001,-0.009077155824508298
SH.600019,2017-04-13,6.54,275019712.0,0.19,2.091,13.67514,-0.0015267175572519776
SH.600019,2017-04-14,6.55,400163280.0,0.28,2.091,13.696050000000001,0.001529051987767538
SH.600019,2017-04-17,6.5,310876128.0,0.22,2.091,13.591500000000002,-0.007633587786259555
SH.600019,2017-04-18,6.4,377151408.0,0.26,2.091,13.382400000000002,-0.01538461538461533
SH.600019,2017-04-19,6.19,461340592.0,0.34,2.091,12.943290000000003,-0.03281249999999991
SH.600019,2017-04-20,6.22,234872819.0,0.17,2.091,13.006020000000001,0.004846526655896577
SH.600019,2017-04-21,6.25,182109262.0,0.13,2.091,13.068750000000001,0.004823151125401992
SH.600019,2017-04-24,6.05,364101600.0,0.27,2.091,12.65055,-0.03200000000000003
SH.600019,2017-04-25,6.09,201944335.0,0.15,2.091,12.734190000000002,0.006611570247933907
SH.600019,2017-04-26,6.16,339071632.0,0.25,2.091,12.880560000000001,0.011494252873563093
SH.600019,2017-04-27,6.14,303101632.0,0.23,2.091,12.838740000000001,-0.0032467532467531646
SH.600019,2017-04-28,6.24,338206112.0,0.25,2.091,13.04784,0.016286644951140072
SH.600019,2017-05-02,6.28,343257104.0,0.25,2.091,13.131480000000002,0.0064102564102563875
SH.600019,2017-05-03,6.22,286511552.0,0.21,2.091,13.006020000000001,-0.009554140127388533
SH.600019,2017-05-04,6.15,246564630.0,0.18,2.091,12.859650000000002,-0.01125401929260439
SH.600019,2017-05-05,6.05,274975808.0,0.21,2.091,12.65055,-0.016260162601626105
SH.600019,2017-05-08,6.0,222026572.0,0.17,2.091,12.546000000000001,-0.008264462809917328
SH.600019,2017-05-09,5.97,257497916.0,0.2,2.091,12.483270000000001,-0.0050000000000000044
SH.600019,2017-05-10,5.92,252269805.0,0.19,2.091,12.378720000000001,-0.008375209380234505
SH.600019,2017-05-11,5.87,403834224.0,0.31,2.091,12.274170000000002,-0.008445945945945943
SH.600019,2017-05-12,5.85,261578465.0,0.2,2.091,12.23235,-0.0034071550255537764
SH.600019,2017-05-15,5.9,213377776.0,0.16,2.091,12.336900000000002,0.008547008547008739
SH.600019,2017-05-16,5.94,224868559.0,0.17,2.091,12.420540000000003,0.006779661016949268
SH.600019,2017-05-17,5.96,260136068.0,0.2,2.091,12.46236,0.0033670033670032407
SH.600019,2017-05-18,5.95,208990938.0,0.16,2.091,12.441450000000001,-0.001677852348993203
SH.600019,2017-05-19,5.99,301485296.0,0.23,2.091,12.525090000000002,0.006722689075630228
SH.600019,2017-05-22,6.15,586101984.0,0.43,2.091,12.859650000000002,0.026711185308847973
SH.600019,2017-05-23,6.28,638297088.0,0.46,2.091,13.131480000000002,0.021138211382113692
SH.600019,2017-05-24,6.22,340705552.0,0.25,2.091,13.006020000000001,-0.009554140127388533
SH.600019,2017-05-25,6.41,617818848.0,0.44,2.091,13.403310000000001,0.030546623794212246
SH.600019,2017-05-26,6.47,485192400.0,0.34,2.091,13.528770000000002,0.009360374414976613
SH.600019,2017-05-31,6.34,453539600.0,0.32,2.091,13.25694,-0.02009273570324588
SH.600019,2017-06-01,6.31,361982592.0,0.26,2.091,13.19421,-0.004731861198738141
SH.600019,2017-06-02,6.36,259919966.0,0.19,2.091,13.298760000000001,0.007923930269413848
SH.600019,2017-06-05,6.29,248481576.0,0.18,2.091,13.15239,-0.011006289308176154
SH.600019,2017-06-06,6.36,344513744.0,0.25,2.091,13.298760000000001,0.011128775834658322
SH.600019,2017-06-07,6.43,367367376.0,0.26,2.091,13.44513,0.011006289308175932
SH.600019,2017-06-08,6.49,296507008.0,0.21,2.091,13.570590000000001,0.009331259720062324
SH.600019,2017-06-09,6.49,298032112.0,0.21,2.091,13.570590000000001,0.0
SH.600019,2017-06-12,6.46,269831824.0,0.19,2.091,13.50786,-0.0046224961479198745
SH.600019,2017-06-13,6.58,458821600.0,0.32,2.091,13.758780000000002,0.018575851393188847
SH.600019,2017-06-14,6.32,352416624.0,0.25,2.16,13.651200000000001,-0.007819007208488049
SH.600019,2017-06-15,6.36,273510608.0,0.2,2.16,13.737600000000002,0.006329113924050667
SH.600019,2017-06-16,6.38,505379808.0,0.36,2.16,13.780800000000001,0.0031446540880502027
SH.600019,2017-06-19,6.45,425660096.0,0.3,2.16,13.932000000000002,0.010971786833855912
SH.600019,2017-06-20,6.42,290550032.0,0.2,2.16,13.8672,-0.0046511627906977715
SH.600019,2017-06-21,6.56,472275872.0,0.33,2.16,14.1696,0.02180685358255463
SH.600019,2017-06-22,6.51,391664512.0,0.27,2.16,14.0616,-0.007621951219512257
SH.600019,2017-06-23,6.46,299393744.0,0.21,2.16,13.953600000000002,-0.007680491551459223
SH.600019,2017-06-26,6.59,621718816.0,0.43,2.16,14.2344,0.020123839009287936
SH.600019,2017-06-27,6.61,538526576.0,0.37,2.16,14.277600000000001,0.003034901365705611
SH.600019,2017-06-28,6.7,923471712.0,0.62,2.16,14.472000000000001,0.013615733736762392
SH.600019,2017-06-29,6.71,353287680.0,0.24,2.16,14.4936,0.0014925373134326847
SH.600019,2017-06-30,6.71,281545872.0,0.19,2.16,14.4936,0.0
SH.600019,2017-07-03,6.99,1172077424.0,0.77,2.16,15.098400000000002,0.04172876304023854
SH.600019,2017-07-04,6.84,673338848.0,0.44,2.16,14.7744,-0.02145922746781126
SH.600019,2017-07-05,6.92,478638800.0,0.31,2.16,14.9472,0.011695906432748648
SH.600019,2017-07-06,7.01,647913936.0,0.42,2.16,15.1416,0.013005780346820872
SH.600019,2017-07-07,7.02,511667440.0,0.33,2.16,15.1632,0.0014265335235377208
SH.600019,2017-07-10,7.26,1273245968.0,0.8,2.16,15.681600000000001,0.03418803418803429
SH.600019,2017-07-11,7.21,582593584.0,0.37,2.16,15.5736,-0.00688705234159781
SH.600019,2017-07-12,7.1,771770880.0,0.49,2.16,15.336,-0.015256588072122046
SH.600019,2017-07-13,7.23,596373168.0,0.38,2.16,15.616800000000001,0.018309859154929553
SH.600019,2017-07-14,7.18,331179200.0,0.21,2.16,15.5088,-0.006915629322268413
SH.600019,2017-07-17,7.12,823059632.0,0.52,2.16,15.3792,-0.00835654596100277
SH.600019,2017-07-18,7.31,799009200.0,0.5,2.16,15.7896,0.026685393258427004
SH.600019,2017-07-19,7.59,1545145776.0,0.93,2.16,16.3944,0.03830369357045149
SH.600019,2017-07-20,7.45,780599696.0,0.47,2.16,16.092000000000002,-0.01844532279314881
SH.600019,2017-07-21,7.48,599398992.0,0.37,2.16,16.1568,0.00402684563758382
SH.600019,2017-07-24,7.29,1205511632.0,0.74,2.16,15.746400000000001,-0.025401069518716568
SH.600019,2017-07-25,7.2,829403472.0,0.52,2.16,15.552000000000001,-0.012345679012345623
SH.600019,2017-07-26,7.21,707771696.0,0.44,2.16,15.5736,0.001388888888888884
SH.600019,2017-07-27,7.05,802696240.0,0.51,2.16,15.228,-0.022191400832177632
SH.600019,2017-07-28,7.12,433972944.0,0.28,2.16,15.3792,0.009929078014184523
SH.600019,2017-07-31,7.44,1493639744.0,0.92,2.16,16.070400000000003,0.04494382022471921
SH.600019,2017-08-01,7.44,983873536.0,0.59,2.16,16.070400000000003,0.0
SH.600019,2017-08-02,7.56,1147916224.0,0.69,2.16,16.3296,0.01612903225806428
SH.600019,2017-08-03,7.77,1361659040.0,0.8,2.16,16.7832,0.0277777777777779
SH.600019,2017-08-04,8.1,2512481728.0,1.4,2.16,17.496,0.042471042471042386
SH.600019,2017-08-07,8.64,3053891488.0,1.63,2.16,18.6624,0.06666666666666687
SH.600019,2017-08-08,8.47,2881470144.0,1.51,2.16,18.2952,-0.01967592592592593
SH.600019,2017-08-09,8.64,1854788352.0,0.99,2.16,18.6624,0.02007083825265643
SH.600019,2017-08-10,8.22,1338522240.0,0.73,2.16,17.755200000000002,-0.04861111111111105
SH.600019,2017-08-11,7.71,1886903280.0,1.08,2.16,16.6536,-0.06204379562043805
SH.600019,2017-08-14,7.79,1323243376.0,0.76,2.16,16.8264,0.01037613488975353
SH.600019,2017-08-15,7.82,946599200.0,0.55,2.16,16.8912,0.0038510911424904926
SH.600019,2017-08-16,7.84,652542272.0,0.38,2.16,16.9344,0.002557544757033181
SH.600019,2017-08-17,7.96,955809600.0,0.55,2.16,17.1936,0.015306122448979664
SH.600019,2017-08-18,7.82,652502336.0,0.38,2.16,16.8912,-0.017587939698492372
SH.600019,2017-08-21,8.13,1099278208.0,0.62,2.16,17.560800000000004,0.03964194373401542
SH.600019,2017-08-22,8.22,928514304.0,0.51,2.16,17.755200000000002,0.011070110701106861
SH.600019,2017-08-23,7.91,760327792.0,0.43,2.16,17.085600000000003,-0.03771289537712885
SH.600019,2017-08-24,8.04,663929792.0,0.37,2.16,17.3664,0.016434892541086876
SH.600019,2017-08-25,8.08,1190635440.0,0.67,2.16,17.4528,0.004975124378109541
SH.600019,2017-08-28,8.0,1214171696.0,0.69,2.16,17.28,-0.009900990099009799
SH.600019,2017-08-29,7.98,1025560384.0,0.58,2.16,17.236800000000002,-0.0024999999999999467
SH.600019,2017-08-30,8.3,1685808672.0,0.93,2.16,17.928000000000004,0.040100250626566636
SH.600019,2017-08-31,8.2,1399895408.0,0.78,2.16,17.712,-0.012048192771084598
SH.600019,2017-09-01,8.57,2599803904.0,1.38,2.16,18.511200000000002,0.045121951219512235
SH.600019,2017-09-04,8.64,1754943696.0,0.92,2.16,18.6624,0.008168028004667427
SH.600019,2017-09-05,8.39,981249392.0,0.53,2.16,18.122400000000003,-0.02893518518518512
SH.600019,2017-09-06,8.39,717664816.0,0.39,2.16,18.122400000000003,0.0
SH.600019,2017-09-07,8.16,986806304.0,0.54,2.16,17.625600000000002,-0.0274135876042908
SH.600019,2017-09-08,8.02,930219600.0,0.52,2.16,17.3232,-0.0171568627450982
SH.600019,2017-09-11,7.98,908282112.0,0.52,2.16,17.236800000000002,-0.004987531172069737
SH.600019,2017-09-12,8.04,894605872.0,0.5,2.16,17.3664,0.007518796992481036
SH.600019,2017-09-13,8.05,963173504.0,0.54,2.16,17.388,0.0012437810945276073
SH.600019,2017-09-14,7.76,1468651888.0,0.85,2.16,16.7616,-0.03602484472049694
SH.600019,2017-09-15,7.4,1951792848.0,1.19,2.16,15.984000000000002,-0.046391752577319534
SH.600019,2017-09-18,7.37,924562848.0,0.57,2.16,15.919200000000002,-0.004054054054054013
SH.600019,2017-09-19,7.36,692170128.0,0.43,2.16,15.897600000000002,-0.0013568521031207537
SH.600019,2017-09-20,7.43,657150608.0,0.4,2.16,16.0488,0.009510869565217295
SH.600019,2017-09-21,7.32,690564256.0,0.42,2.16,15.811200000000001,-0.014804845222072593
SH.600019,2017-09-22,7.17,979176928.0,0.62,2.16,15.487200000000001,-0.020491803278688492
SH.600019,2017-09-25,7.13,399169408.0,0.25,2.16,15.4008,-0.005578800557880181
SH.600019,2017-09-26,7.27,578581312.0,0.36,2.16,15.7032,0.019635343618513268
SH.600019,2017-09-27,7.46,934574304.0,0.57,2.16,16.1136,0.02613480055020645
SH.600019,2017-09-28,7.34,457643408.0,0.28,2.16,15.8544,-0.01608579088471862
SH.600019,2017-09-29,7.39,263699734.0,0.16,2.16,15.9624,0.006811989100817373
SH.600019,2017-10-09,7.46,524139440.0,0.32,2.16,16.1136,0.009472259810554773
SH.600019,2017-10-10,7.34,473103776.0,0.29,2.16,15.8544,-0.01608579088471862
SH.600019,2017-10-11,7.28,549157056.0,0.34,2.16,15.724800000000002,-0.008174386920980825
SH.600019,2017-10-12,7.37,494753488.0,0.31,2.16,15.919200000000002,0.012362637362637319
SH.600019,2017-10-13,7.53,740452688.0,0.45,2.16,16.2648,0.02170963364993206
SH.600019,2017-10-16,7.61,764167664.0,0.45,2.16,16.437600000000003,0.01062416998672
SH.600019,2017-10-17,7.48,427057120.0,0.26,2.16,16.1568,-0.01708278580814737
SH.600019,2017-10-18,7.4,366259920.0,0.22,2.16,15.984000000000002,-0.010695187165775333
SH.600019,2017-10-19,7.45,540911424.0,0.33,2.16,16.092000000000002,0.006756756756756799
SH.600019,2017-10-20,7.55,365434672.0,0.22,2.16,16.308,0.013422818791946067
SH.600019,2017-10-23,7.52,320107584.0,0.19,2.16,16.2432,-0.003973509933774766
SH.600019,2017-10-24,7.65,706799632.0,0.42,2.16,16.524,0.017287234042553168
SH.600019,2017-10-25,7.71,453170752.0,0.27,2.16,16.6536,0.007843137254901933
SH.600019,2017-10-26,7.86,819336848.0,0.47,2.16,16.977600000000002,0.01945525291828809
SH.600019,2017-10-27,7.7,661720688.0,0.38,2.16,16.632,-0.020356234096692183
SH.600019,2017-10-30,7.71,829255760.0,0.49,2.16,16.6536,0.0012987012987013546
SH.600019,2017-10-31,7.67,377468048.0,0.22,2.16,16.5672,-0.005188067444876876
SH.600019,2017-11-01,7.85,769592432.0,0.44,2.16,16.956,0.02346805736636237
SH.600019,2017-11-02,7.88,576925968.0,0.33,2.16,17.0208,0.003821656050955413
SH.600019,2017-11-03,7.87,810348048.0,0.47,2.16,16.999200000000002,-0.0012690355329948444
SH.600019,2017-11-06,8.11,1088724160.0,0.62,2.16,17.5176,0.030495552731893305
SH.600019,2017-11-07,8.22,1707778112.0,0.93,2.16,17.755200000000002,0.01356350184956856
SH.600019,2017-11-08,8.22,926924608.0,0.51,2.16,17.755200000000002,0.0
SH.600019,2017-11-09,8.29,871089136.0,0.47,2.16,17.906399999999998,0.008515815085157863
SH.600019,2017-11-10,8.34,754932336.0,0.42,2.16,18.014400000000002,0.006031363088058184
SH.600019,2017-11-13,8.66,1679637408.0,0.89,2.16,18.7056,0.0383693045563549
SH.600019,2017-11-14,8.83,1957436960.0,1.0,2.16,19.0728,0.019630484988452768
SH.600019,2017-11-15,8.75,1298410688.0,0.68,2.16,18.900000000000002,-0.009060022650056565
SH.600019,2017-11-16,8.63,938994320.0,0.49,2.16,18.640800000000002,-0.013714285714285679
SH.600019,2017-11-17,8.84,1453531728.0,0.75,2.16,19.0944,0.024333719582850355
SH.600019,2017-11-20,8.67,1032036576.0,0.54,2.16,18.7272,-0.019230769230769273
SH.600019,2017-11-21,8.93,1542108640.0,0.78,2.16,19.288800000000002,0.029988465974625234
SH.600019,2017-11-22,9.09,1316274240.0,0.66,2.16,19.6344,0.017917133258678497
SH.600019,2017-11-23,8.88,1427966544.0,0.71,2.16,19.1808,-0.02310231023102305
SH.600019,2017-11-24,8.9,965657616.0,0.5,2.16,19.224000000000004,0.0022522522522523403
SH.600019,2017-11-27,8.91,1206431632.0,0.62,2.16,19.245600000000003,0.0011235955056179137
SH.600019,2017-11-28,9.12,1434100768.0,0.73,2.16,19.6992,0.02356902356902335
SH.600019,2017-11-29,9.42,2215771920.0,1.07,2.16,20.3472,0.03289473684210531
SH.600019,2017-11-30,9.38,1254037552.0,0.6,2.16,20.260800000000003,-0.004246284501061459
SH.600019,2017-12-01,9.11,1625034208.0,0.81,2.16,19.6776,-0.028784648187633377
SH.600019,2017-12-04,9.0,1224846928.0,0.62,2.16,19.44,-0.01207464324917673
SH.600019,2017-12-05,9.0,2122932000.0,1.06,2.16,19.44,0.0
SH.600019,2017-12-06,8.5,1850530944.0,0.98,2.16,18.36,-0.05555555555555569
SH.600019,2017-12-07,8.26,824396864.0,0.45,2.16,17.8416,-0.028235294117647025
SH.600019,2017-12-08,8.4,1036345520.0,0.56,2.16,18.144000000000002,0.016949152542373058
SH.600019,2017-12-11,8.52,596620768.0,0.32,2.16,18.403200000000002,0.014285714285714235
SH.600019,2017-12-12,8.36,594955728.0,0.32,2.16,18.0576,-0.018779342723004744
SH.600019,2017-12-13,8.47,439493104.0,0.24,2.16,18.2952,0.013157894736842035
SH.600019,2017-12-14,8.47,341296432.0,0.18,2.16,18.2952,0.0
SH.600019,2017-12-15,8.22,577388672.0,0.32,2.16,17.755200000000002,-0.029515938606847647
SH.600019,2017-12-18,8.4,478557088.0,0.26,2.16,18.144000000000002,0.021897810218978186
SH.600019,2017-12-19,8.5,493838816.0,0.27,2.16,18.36,0.011904761904761862
SH.600019,2017-12-20,8.24,568233040.0,0.31,2.16,17.7984,-0.030588235294117583
SH.600019,2017-12-21,8.41,445771520.0,0.24,2.16,18.1656,0.020631067961164984
SH.600019,2017-12-22,8.43,389276256.0,0.21,2.16,18.2088,0.0023781212841853527
SH.600019,2017-12-25,8.33,397283712.0,0.21,2.16,17.992800000000003,-0.011862396204033065
SH.600019,2017-12-26,8.35,295217760.0,0.16,2.16,18.036,0.0024009603841534943
SH.600019,2017-12-27,8.37,531612176.0,0.29,2.16,18.0792,0.0023952095808381646
SH.600019,2017-12-28,8.65,811240048.0,0.43,2.16,18.684,0.03345280764635605
SH.600019,2017-12-29,8.64,378680432.0,0.2,2.16,18.6624,-0.0011560693641617936
SH.600019,2018-01-02,8.96,969133312.0,0.49,2.16,19.353600000000004,0.0370370370370372
SH.600019,2018-01-03,8.93,760909984.0,0.38,2.16,19.288800000000002,-0.0033482142857144126
